"find";"the act of discovering something";"";[sound:videos_bsl_signstation_discovery.mp4];"https://media.signbsl.com/videos/bsl/signstation/discovery.mp4";"<i>discovery</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/find";"13";"GCSE_vocabulary GCSE_vocabulary"
"right";"being or located on or directed toward the side of the body to the east when facing north";"""my right hand""; ""right center field""; ""a right-hand turn""; ""the right bank of a river is the bank on your right side when you are facing downstream"";";[sound:videos_bsl_signstation_right.mp4];"https://media.signbsl.com/videos/bsl/signstation/right.mp4";"<i>right</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/right";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award"
"right";"in the right manner";"""please do your job properly!""; ""can't you carry me decent?"";";[sound:videos_bsl_signon_mp4_new13.mp4];"https://media.signbsl.com/videos/bsl/signon/mp4/new13.mp4";"<i>properly</i>";"https://www.signbsl.com/sign/right";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award"
"try";"earnest and conscientious activity intended to do or accomplish something";"""made an effort to cover all the reading material""; ""wished him luck in his endeavor""; ""she gave it a good try"";";[sound:videos_bsl_signstation_effort.mp4];"https://media.signbsl.com/videos/bsl/signstation/effort.mp4";"<i>effort</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/try";"8";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"try";"put to the test, as for its quality, or give experimental use to";"""This approach has been tried with good results""; ""Test this recipe"";";[sound:videos_bsl_signstation_prove.mp4];"https://media.signbsl.com/videos/bsl/signstation/prove.mp4";"<i>prove</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/try";"8";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"kind";"having or showing a tender and considerate and helpful nature; used especially of persons and their behavior";"""kind to sick patients""; ""a kind master""; ""kind words showing understanding and sympathy""; ""thanked her for her kind letter"";";[sound:videos_bsl_signstation_kind.mp4];"https://media.signbsl.com/videos/bsl/signstation/kind.mp4";"<i>kind</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/kind";"2";"GCSE_vocabulary"
"team";"a cooperative unit";"";[sound:videos_bsl_signstation_team.mp4];"https://media.signbsl.com/videos/bsl/signstation/team.mp4";"<i>team</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/team";"2";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"win";"obtain advantages, such as points, etc.";"""The home team was gaining ground""; ""After defeating the Knicks, the Blazers pulled ahead of the Lakers in the battle for the number-one playoff berth in the Western Conference"";";[sound:videos_bsl_signstation_win.mp4];"https://media.signbsl.com/videos/bsl/signstation/win.mp4";"<i>win</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/win";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"wrong";"not correct; not in conformity with fact or truth";"""an incorrect calculation""; ""the report in the paper is wrong""; ""your information is wrong""; ""the clock showed the wrong time""; ""found themselves on the wrong road""; ""based on the wrong assumptions"";";[sound:videos_bsl_signstation_wrong.mp4];"https://media.signbsl.com/videos/bsl/signstation/wrong.mp4";"<i>wrong</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/wrong";"6";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary"
"pick";"the person or thing chosen or selected";"""he was my pick for mayor"";";[sound:videos_bsl_signstation_choice.mp4];"https://media.signbsl.com/videos/bsl/signstation/choice.mp4";"<i>choice</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/pick";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"pick";"the best people or things in a group";"""the cream of England's young men were killed in the Great War"";";[sound:videos_bsl_signstation_pick.mp4];"https://media.signbsl.com/videos/bsl/signstation/pick.mp4";"<i>pick</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/pick";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"describe";"give a description of";"""He drew an elaborate plan of attack"";";[sound:videos_bsl_signstation_describe.mp4];"https://media.signbsl.com/videos/bsl/signstation/describe.mp4";"<i>describe</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/describe";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"guess";"judge tentatively or form an estimate of (quantities or time)";"""I estimate this chicken to weigh three pounds"";";[sound:videos_bsl_signstation_guess.mp4];"https://media.signbsl.com/videos/bsl/signstation/guess.mp4";"<i>guess</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/guess";"10";"GCSE_vocabulary"
"guess";"expect, believe, or suppose";"""I imagine she earned a lot of money with her new novel""; ""I thought to find her in a bad state""; ""he didn't think to find her in the kitchen""; ""I guess she is angry at me for standing her up"";";[sound:videos_bsl_signstation_suppose.mp4];"https://media.signbsl.com/videos/bsl/signstation/suppose.mp4";"<i>suppose</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/guess";"10";"GCSE_vocabulary"
"opportunity";"a possibility due to a favorable combination of circumstances";"""the holiday gave us the opportunity to visit Washington""; ""now is your chance"";";[sound:videos_bsl_signstation_opportunity.mp4];"https://media.signbsl.com/videos/bsl/signstation/opportunity.mp4";"<i>opportunity</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/opportunity";"2";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary"
"dog";"a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds";"""the dog barked all night"";";[sound:videos_bsl_signstation_dog.mp4];"https://media.signbsl.com/videos/bsl/signstation/dog.mp4";"<i>dog</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/dog";"9";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"race";"people who are believed to belong to the same genetic stock";"""some biologists doubt that there are important genetic differences between races of human beings"";";[sound:videos_bsl_signstation_race.mp4];"https://media.signbsl.com/videos/bsl/signstation/race.mp4";"<i>race</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/race";"2";"GCSE_vocabulary"
"animal";"a living organism characterized by voluntary movement";"";[sound:videos_bsl_signstation_animal.mp4];"https://media.signbsl.com/videos/bsl/signstation/animal.mp4";"<i>animal</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/animals";"9";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"animal";"of the appetites and passions of the body";"""animal instincts""; ""carnal knowledge""; ""fleshly desire""; ""a sensual delight in eating""; ""music is the only sensual pleasure without vice"";";[sound:videos_wolver_mp4_art_sensua_4236.mp4];"https://media.signbsl.com/videos/wolver/mp4/art_sensua_4236.mp4";"<i>sensual</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://www.signbsl.com/sign/animals";"9";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"size";"the physical magnitude of something (how big it is)";"""a wolf is about the size of a large dog"";";[sound:videos_bsl_signstation_size.mp4];"https://media.signbsl.com/videos/bsl/signstation/size.mp4";"<i>size</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/size";"2";""
"dream";"a series of mental images and emotions occurring during sleep";"""I had a dream about you last night"";";[sound:videos_bsl_signstation_dream.mp4];"https://media.signbsl.com/videos/bsl/signstation/dream.mp4";"<i>dream</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/dream";"4";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"dream";"a cherished desire";"""his ambition is to own his own business"";";[sound:videos_bsl_signstation_ambition.mp4];"https://media.signbsl.com/videos/bsl/signstation/ambition.mp4";"<i>ambition</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/dream";"4";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"funny";"arousing or provoking laughter";"""an amusing film with a steady stream of pranks and pratfalls""; ""an amusing fellow""; ""a comic hat""; ""a comical look of surprise""; ""funny stories that made everybody laugh""; ""a very funny writer""; ""it would have been laughab;";[sound:videos_bsl_signstation_funny.mp4];"https://media.signbsl.com/videos/bsl/signstation/funny.mp4";"<i>funny</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/funny";"7";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"funny";"beyond or deviating from the usual or expected";"""a curious hybrid accent""; ""her speech has a funny twang""; ""they have some funny ideas about war""; ""had an odd name""; ""the peculiar aromatic odor of cloves""; ""something definitely queer about this town""; ""wh;";[sound:videos_bsl_signstation_odd.mp4];"https://media.signbsl.com/videos/bsl/signstation/odd.mp4";"<i>odd</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/funny";"7";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"fish";"any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills";"""the shark is a large fish""; ""in the livingroom there was a tank of colorful fish"";";[sound:videos_bsl_signstation_fish.mp4];"https://media.signbsl.com/videos/bsl/signstation/fish.mp4";"<i>fish</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/fish";"13";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"fish";"the flesh of fish used as food";"""in Japan most fish is eaten raw""; ""after the scare about foot-and-mouth disease a lot of people started eating fish instead of meat""; ""they have a chef who specializes in fish"";";[sound:videos_bsl_signstation_fish-2.mp4];"https://media.signbsl.com/videos/bsl/signstation/fish-2.mp4";"<i>fish</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/fish";"13";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"bird";"warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings";"";[sound:videos_bsl_signstation_bird.mp4];"https://media.signbsl.com/videos/bsl/signstation/bird.mp4";"<i>bird</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/bird";"6";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"horse";"solid-hoofed herbivorous quadruped domesticated since prehistoric times";"";[sound:videos_bsl_signstation_horse.mp4];"https://media.signbsl.com/videos/bsl/signstation/horse.mp4";"<i>horse</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/horse";"11";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"smart";"elegant and stylish";"""chic elegance""; ""a smart new dress""; ""a suit of voguish cut"";";[sound:videos_bsl_signstation_smart.mp4];"https://media.signbsl.com/videos/bsl/signstation/smart.mp4";"<i>smart</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/smart";"2";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"shape";"any spatial attributes (especially as defined by outline)";"""he could barely make out their shapes through the smoke"";";[sound:videos_bsl_signstation_shape.mp4];"https://media.signbsl.com/videos/bsl/signstation/shape.mp4";"<i>shape</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/shape";"4";""
"shape";"alternative names for the body of a human being";"""Leonardo studied the human body""; ""he has a strong physique""; ""the spirit is willing but the flesh is weak"";";[sound:videos_bsl_signon_mp4_otw21.mp4];"https://media.signbsl.com/videos/bsl/signon/mp4/otw21.mp4";"<i>flesh</i>";"https://www.signbsl.com/sign/shape";"4";""
"busy";"actively or fully engaged or occupied";"""busy with her work""; ""a busy man""; ""too busy to eat lunch""; ""the line is busy"";";[sound:videos_bsl_signstation_busy.mp4];"https://media.signbsl.com/videos/bsl/signstation/busy.mp4";"<i>busy</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/busy";"5";""
"bear";"massive plantigrade carnivorous or omnivorous mammals with long shaggy coats and strong claws";"";[sound:videos_bsl_signmonkey_mp4_bear.mp4];"https://media.signbsl.com/videos/bsl/signmonkey/mp4/bear.mp4";"<i>bear</i> <span style=""color:#666; font-size:80%;"">- Karl O'Keeffe <a href=""https://www.signmonkey.net/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/bear";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"bear";"behave in a certain manner";"""She carried herself well""; ""he bore himself with dignity""; ""They conducted themselves well during these difficult times"";";[sound:videos_bsl_signstation_behave.mp4];"https://media.signbsl.com/videos/bsl/signstation/behave.mp4";"<i>behave</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/bear";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"hat";"headdress that protects the head from bad weather; has shaped crown and usually a brim";"";[sound:videos_bsl_signstation_hat.mp4];"https://media.signbsl.com/videos/bsl/signstation/hat.mp4";"<i>hat</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/hat";"4";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"aim";"an anticipated outcome that is intended or that guides your planned actions";"""his intent was to provide a new translation""; ""good intentions are not enough""; ""it was created with the conscious aim of answering immediate needs""; ""he made no secret of his d;";[sound:videos_bsl_signstation_aim.mp4];"https://media.signbsl.com/videos/bsl/signstation/aim.mp4";"<i>aim</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/aim";"4";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary"
"aim";"the goal intended to be attained (and which is believed to be attainable)";"""the sole object of her trip was to see her children"";";[sound:videos_wolver_mp4_art_object_4140.mp4];"https://media.signbsl.com/videos/wolver/mp4/art_object_4140.mp4";"<i>objective </i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://www.signbsl.com/sign/aim";"4";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary"
