"good";"having desirable or positive qualities especially those suitable for a thing specified";"""good news from the hospital""; ""a good report card""; ""when she was good she was very very good""; ""a good knife is one good for cutting""; ""this stump will make a good p;";[sound:videos_bsl_signstation_good.mp4];"https://media.signbsl.com/videos/bsl/signstation/good.mp4";"<i>good</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/good";"8";"GCSE_vocabulary GCSE_vocabulary"
"good";"having or showing knowledge and skill and aptitude";"""adept in handicrafts""; ""an adept juggler""; ""an expert job""; ""a good mechanic""; ""a practiced marksman""; ""a proficient engineer""; ""a lesser-known but no less skillful composer""; ""the effect was achieved b;";[sound:videos_bsl_signstation_expert.mp4];"https://media.signbsl.com/videos/bsl/signstation/expert.mp4";"<i>expert</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/good";"8";"GCSE_vocabulary GCSE_vocabulary"
"room";"an area within a building enclosed by walls and floor and ceiling";"""the rooms were very small but they had a nice view"";";[sound:videos_bsl_signstation_room.mp4];"https://media.signbsl.com/videos/bsl/signstation/room.mp4";"<i>room</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/room";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"office";"the actions and activities assigned to or required or expected of a person or group";"""the function of a teacher""; ""the government must do its part""; ""play its role"";";[sound:videos_bsl_signstation_part.mp4];"https://media.signbsl.com/videos/bsl/signstation/part.mp4";"<i>part</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/office";"10";"GCSE_vocabulary"
"office";"an administrative unit of government";"""the Central Intelligence Agency""; ""the Census Bureau""; ""Office of Management and Budget""; ""Tennessee Valley Authority"";";[sound:videos_bsl_signstation_authority.mp4];"https://media.signbsl.com/videos/bsl/signstation/authority.mp4";"<i>authority</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/office";"10";"GCSE_vocabulary"
"star";"(astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior";"";[sound:videos_bsl_signstation_star.mp4];"https://media.signbsl.com/videos/bsl/signstation/star.mp4";"<i>star</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/star";"8";"GCSE_vocabulary"
"window";"(computer science) a rectangular part of a computer screen that contains a display different from the rest of the screen";"";[sound:videos_ict_mp4_293_window.mp4];"https://media.signbsl.com/videos/ict/mp4/293_window.mp4";"<i>window</i> <span style=""color:#666; font-size:80%;"">- QIA Dictionary of ICT</span>";"https://www.signbsl.com/sign/window";"7";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"window";"a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air";"";[sound:videos_bsl_signstation_window.mp4];"https://media.signbsl.com/videos/bsl/signstation/window.mp4";"<i>window</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/window";"7";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"bed";"a piece of furniture that provides a place to sleep";"""he sat on the edge of the bed""; ""the room had only a bed and chair"";";[sound:videos_bsl_signstation_bed.mp4];"https://media.signbsl.com/videos/bsl/signstation/bed.mp4";"<i>bed</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/bed";"6";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"plant";"a living organism lacking the power of locomotion";"";[sound:videos_bsl_signstation_plant.mp4];"https://media.signbsl.com/videos/bsl/signstation/plant.mp4";"<i>plant</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/plant";"9";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
